Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean
1.6373394520836806,0.9416708659760841,-1.5116972509450974,1.1364826642786734,-2.3491674734646697,0.8917545318551507,0.8053518004376907
-1.6332415273990304,-1.4940203841270163,0.7399497502738576,0.4930224911690596,0.2570913928359771,-1.519916048462538,0.07084974377609506
0.5633339823196276,0.32341192855638734,-0.2932735489867884,0.2995349098720601,-0.6961247858320029,0.5854264775349662,0.11574448254017666
1.3175764463576045,0.5039103431722048,-0.7026639128447802,-0.5570902076562854,1.4415341922315332,1.044323220494018,-0.7420509200306549
-1.2931854691290452,0.08897145899791176,-0.6156336484191868,0.28259431687060144,0.7888111866885479,0.514777358104452,0.2597038627191902
-1.3079282850797485,-0.8238940861855331,0.6717180229641923,0.4114621402267962,0.6130006140693978,-1.0677016617233213,2.4050021687394656
1.4422486358324926,-1.4843384768296162,1.7237398593407665,-0.3603846248447624,-0.413412625362891,1.1912205954083845,-0.3140776756195059
0.8011963093172089,1.1705788170789024,1.7070300485710526,-2.2283018201391043,0.7948565845605609,0.20581501534383123,0.12056272116578362
1.231755913035158,-0.3543215822616247,0.5380395368064806,-0.3718447836086086,0.4123410229997787,0.6331903635739184,-0.6358948984495251
1.4368371551541168,-1.2830931180050842,-1.645375737102809,0.008768417056853505,0.11074428391102024,-0.619367672737833,0.693017298195346
0.23208892464135678,-1.2236185446067687,0.8610958783542838,-0.0692039095697155,-0.7189480924161797,-0.20361314457579177,0.3740955681825314
-1.0601449101718117,0.42368882556517484,0.9147065212404494,1.2184049026504153,1.6591026352945704,-1.0074738402278387,2.039509122495121
0.9787691913210907,0.11594248646924081,-1.637020831717952,-1.6633966372344324,0.8704575971433094,-2.2522464482575506,-0.8344218286002393
-1.0852597307560683,1.3344796763277482,-0.2535877484087178,1.6487381514821016,0.6727669187717584,1.2675602795717018,-1.2018186001557463
0.7142310396974135,0.16435202295624168,-1.2513026997837218,1.053017997074301,0.07217820626454416,-0.06750376290759488,-0.2618824369144093
-0.08489896278811634,1.0011454393743995,1.700067627417005,0.6732796768615946,-1.721988375226048,-0.1934872081689602,0.28146243110129765
-1.549953289522234,0.044019746545696674,0.8513484887386172,-0.48587641968247325,0.10919766758626524,1.233491662790473,-1.4714210074214624
-0.00591215827105459,0.19754713369018512,0.6591856648869069,-0.1517437092686393,0.018523105835045548,-0.9640133814350357,-1.2765595833630539
-1.6702546676799723,-0.20978453760757929,0.15441013121846453,-0.18069626835954825,0.5913574124834305,-2.026208693368543,0.5080442317309339
-0.4143055045948877,-1.1461632862275675,0.5965238745004795,-0.877336161108758,1.039041681438103,1.747890068833502,1.4161755538892529
0.13246217779331051,-1.2727196459007268,0.8903380472012832,0.01566553813221619,-0.27323414890017483,-0.24088862964251734,-0.9449588492817304
0.4290182567640443,-0.155150917857964,0.3020134596842711,0.019352355545252203,-0.6288421121856966,-1.658351460869409,-0.6866084113020211
-0.6859202078749024,-1.0998284441614379,1.0483850073981609,0.25452084562810845,1.6773406368747215,0.46069590133726823,-0.4388258045160885
0.19615114270034845,-0.35501314706858184,-0.2417516324468371,2.2902885031442732,0.752451744593673,-0.16431509438119637,0.9392966134957578
1.3580584845093002,-0.5693982372252999,-1.4177045653654565,0.12899666638776056,-0.4160500148430397,0.9875406877216697,1.184253445500023
1.6849327308704214,0.6913244058575939,1.3707451068305594,-1.1629731878201863,-1.5021294042698585,-0.5321813817016571,-0.12731064406831707
-0.2618474431752626,-0.049341502393519275,0.004021834291038963,1.8548323625636867,-0.9890190754968974,0.223853053032723,1.344915077639209
0.10928994001667579,-0.600518653538372,-0.6135449220729725,0.8273125697976083,-0.2038156761603558,0.0012989397280999484,-0.28132493621432003
0.39901229018202483,-1.1274910364397241,1.0421188283595182,1.8451587109979672,-1.6404776633011149,-0.09336777480552319,0.06308009286561639
1.3416852865593427,0.3552239096764165,-0.5843027532259731,0.89848948857742,-1.3037475045957105,0.10524466424733579,-1.4096193334788039
0.5546270486640358,1.065460966421415,-0.10737690417372071,0.7472976688647677,0.09100098224899715,1.2760083892866256,1.4122719468700673
-0.07966092700327826,-0.4407671831312691,1.761336933572623,-1.3632474104924288,-0.18225663804376194,-0.020198052552472867,0.6703363988886855
-1.1959869507905265,-0.2817072775311234,0.9766720695114719,0.9091262841686466,-0.1539009826233901,-0.49352450772163864,-0.9382369893837134
-1.4300334901302787,1.2909110934894474,-0.20624328456119492,0.7555700407828743,-1.4006891257542435,0.3544320622824792,-0.5940231708300293
-0.8059787631816879,1.1304680582753874,0.6271585275782884,0.16333438928671934,0.08231125745730845,0.7067092503909247,-1.1542086960264966
-0.8934296785033887,-0.24505434276239418,0.6654518439255496,0.33924289609583913,-0.8345440573725864,1.044909709590373,0.39643121329662145
-1.7016481934102934,0.17195923583277037,0.5136710627673146,-0.7230439374735629,-1.002512820087675,1.110508700401324,-0.7744847944595405
-0.3095100999194184,0.8683649964386256,0.5651929793072659,-1.2050023685798015,-0.1384922331007466,2.3009530883957527,-1.7334504253222578
0.974329002046526,1.6221706360219248,-1.1392077192035572,-0.8625443090520855,-0.32960408777531464,1.1829849447166014,0.05887235446771818
0.8876065552776835,1.5281178222757517,0.8346386779689033,0.18981562276876396,-1.0907469038800657,0.6160760184506971,-0.14787349074332368
-1.5899496819720242,-0.2969217032841808,0.4148046823798403,0.40836947788590494,0.7718935469343721,0.10067201520049002,-1.3136338386321342
-0.5814023150290935,0.7494158496419949,0.8973004683553306,0.4701574423455427,1.3140203178079377,0.5836116143158688,-0.7510231907587378
-1.3503529060390662,-0.0023150955204327235,-0.6532307226510432,0.4106294779994074,-0.5312462031242146,-1.7892427680882368,-0.17517855436690333
1.1498552343066633,0.23074224442412858,1.6046824576065546,-0.537686219722436,0.6956075542157468,-0.4638468400969337,0.46302416660347306
-0.18303408355173853,1.680953644613283,0.10428069890932268,0.26380780628704736,0.875911427187694,0.2531125784783435,-0.43444687015637223
-1.0957358023257446,-1.4912541248991877,-1.6056899365247383,-1.1742839542927352,0.0516858512816582,-0.4411441551460521,0.9605484894860664
-0.5076535462968698,-0.7139352818793454,0.8492597623924031,-1.295455731167108,2.301332494387136,-0.5962646520946878,1.927655592905337
1.0558827909879456,1.676112690964583,1.727917312033195,0.24992633106815096,0.9632060290241665,0.978336220533497,1.1147090370637769
1.5528717889308281,-1.580465984996661,-0.07743849321131656,-0.47453712699267,-1.5764397974033986,-1.3911973471995025,0.52018307311821
1.7291958677012387,0.6581292951236505,-1.6244884736406666,0.405132580877059,-1.2541096147968533,-1.494975481330216,0.5664071279252919
-1.0682621311893752,1.4278409252669642,-0.8913455261194669,-0.1230686923856931,1.2282510352541314,-0.4287593295725919,-0.34155061807146175
-1.3147273249064257,-0.21185923202845075,-0.7151962709220657,-0.8931829301304652,0.9558252922223051,0.19176963110920817,-0.4618356757834676
0.7302573478602956,-0.7782508089263608,1.236370378557443,0.7102617267276873,0.9203584848856184,-0.3398985946211441,-0.9103547687955972
0.8648852742242468,-1.1841993506102109,0.2978360069918426,-0.114416815169833,-0.25181930509327416,-1.656444166050909,-0.6696404419441121
-0.10446354677916721,1.0606200127727148,0.6557044543098831,0.5247280207181709,0.33441952393045,0.1192275778893336,1.5145843800001744
-0.2938306815436117,-1.3508664690868852,1.625569721068697,0.05951897948083129,-0.1705103907693934,1.0130671173079178,-0.3597432880658989
-0.4426464001989454,1.507370878067037,1.164657440670754,0.8741086327203911,-1.329164500763555,-0.6488636803872133,-1.6209641896099265
0.4478196832235294,-1.2547389609198407,-0.22434557956171838,-0.19953450149892427,-0.6182309194771933,-0.07815916456149945,1.3433190053763073
0.33962475863472147,0.8531505706855682,1.0462962810519467,1.579963891744579,-0.478978811179979,0.27929629738124423,-0.46732281316430546
0.1663879989692817,-0.596369264696629,-0.48195516226147517,-0.49501065009833556,1.4383223097959674,0.7132853749041795,1.888166466341973
-1.0435288893709014,0.8635240427899256,-1.466441513443789,0.6188962832395658,0.129297780624959,0.018115549430749566,0.05033405406869902
0.3506211648850107,0.3247950581703017,1.50720856144989,1.3092484013982653,1.466593935828815,0.17022183481231937,-1.0388764954881395
0.0986057345747544,0.39325997405906005,0.20523580564301114,-0.22687417439075505,0.22697996988137456,0.927635857027673,-0.26032317867780785
-0.5317970754773155,-1.6987235669863343,-0.5369582893784502,-0.3086603953794474,0.36321800903965906,-1.358504315686389,-0.133955468224638
-0.5959023081288439,-1.675210363549791,1.1152242504770167,-1.6726320422909082,0.5284798176286395,0.6815978644805541,1.463518664327435
1.5115572152901515,-0.6399378475349298,1.468219002987224,-2.3122519247849542,-0.8762582521090589,-2.4936092142481674,2.260782635585594
-0.15830084173326464,0.7093050908384799,-0.4770814674536419,0.9301628763003774,-0.5560900514901123,0.3806877864338258,0.38339497678096657
-0.7218579898159108,1.2570244179485468,1.711207501263481,-0.2595552832224997,1.3883971305620288,0.14174426144778568,-1.0419412305650637
-0.20388215975496826,-0.6918052080567164,1.2370666206728478,1.2555280247584675,-0.5347938689978582,0.6670590079613283,-0.47323053430145207
1.5704591011355493,-0.3328830732459529,1.6206960262608638,0.13977291665392358,0.487566224299505,-0.9867455849751199,-1.3283834795305378
-0.6856426960452421,-1.2097872484676258,1.465434034525605,1.3738735080485827,-0.09238716939254837,0.6665274649197432,1.1157064101848717
0.5089763526849171,0.1685014117979846,-0.4060647716823576,-0.7417331718039863,0.8536994823378051,-0.583897498368927,-1.0424586220164573
1.7245822335331362,-1.305223191827713,1.6798766060702675,0.1812632579418396,-0.7527336991015228,-0.24962105965337844,0.2677325408219378
